File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF235KUD	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF390DNP, ENCFF783ZLL	1189896	ENCODE Processing Pipeline	28aa865e8c5f79d6da2a921defa9db70		https://www.encodeproject.org/files/ENCFF235KUD/@@download/ENCFF235KUD.bed.gz	hg19				released	s3://encode-public/2018/05/14/f2b1bbcd-59ed-43d9-b28a-8e44e26ac45b/ENCFF235KUD.bed.gz				
ENCFF273MVV	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF390DNP, ENCFF783ZLL	777697	ENCODE Processing Pipeline	cfe988bbddca530884db177fcfb266d8		https://www.encodeproject.org/files/ENCFF273MVV/@@download/ENCFF273MVV.bed.gz	hg19				released	s3://encode-public/2018/05/14/52b43e1b-5d66-47d8-84dd-8f51bbf26c63/ENCFF273MVV.bed.gz				
ENCFF244QWW	bigBed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF390DNP, ENCFF783ZLL	1004098	ENCODE Processing Pipeline	493dde2ed91358fe660940327b25ba96		https://www.encodeproject.org/files/ENCFF244QWW/@@download/ENCFF244QWW.bigBed	hg19				released	s3://encode-public/2018/05/14/226103d2-94b4-4c4f-a207-19d40f808b79/ENCFF244QWW.bigBed				
ENCFF495GUR	bigBed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF390DNP, ENCFF783ZLL	1676402	ENCODE Processing Pipeline	fa26adeeacd36da18338d746e23df668		https://www.encodeproject.org/files/ENCFF495GUR/@@download/ENCFF495GUR.bigBed	hg19				released	s3://encode-public/2018/05/14/19b09dea-237f-4bd5-98e8-70be2f570c23/ENCFF495GUR.bigBed				
ENCFF431SIT	bam	unfiltered alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF001CUR, ENCFF549HLL	1669040762	ENCODE Processing Pipeline	37f493c5ebc3e2c36112c91b0ddd862e		https://www.encodeproject.org/files/ENCFF431SIT/@@download/ENCFF431SIT.bam	hg19				archived	s3://encode-public/2016/10/14/8069c958-890b-458c-b5b2-563fe47b0451/ENCFF431SIT.bam				
ENCFF996CVE	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF431SIT	1244429847	ENCODE Processing Pipeline	d4d4c857dc6a8bc125f1766d40032924		https://www.encodeproject.org/files/ENCFF996CVE/@@download/ENCFF996CVE.bam	hg19				archived	s3://encode-public/2016/10/14/13d13a3f-ae7a-4f81-aae5-ae54dd3f67a8/ENCFF996CVE.bam				
ENCFF339EMO	bam	unfiltered alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF001CWQ, ENCFF549HLL	6474966362	ENCODE Processing Pipeline	a411cde698b2740ddfeda4055083c16f		https://www.encodeproject.org/files/ENCFF339EMO/@@download/ENCFF339EMO.bam	hg19				archived	s3://encode-public/2016/10/14/1c104110-259f-43eb-8d33-50507a81ab28/ENCFF339EMO.bam				
ENCFF905ASU	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF339EMO	2231453568	ENCODE Processing Pipeline	7675154e6acbdda48d5d65fea882b0fb		https://www.encodeproject.org/files/ENCFF905ASU/@@download/ENCFF905ASU.bam	hg19				archived	s3://encode-public/2016/10/15/1e5ec961-0708-4a61-8921-507fbcd6335f/ENCFF905ASU.bam				
ENCFF699GLX	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF163ZHO, ENCFF996CVE	749516	ENCODE Processing Pipeline	0ecc1223312b7c6c805540c4db956f11		https://www.encodeproject.org/files/ENCFF699GLX/@@download/ENCFF699GLX.bed.gz	hg19				archived	s3://encode-public/2016/10/15/ae2cd47c-dbde-4e09-875e-947ee06bf819/ENCFF699GLX.bed.gz				
ENCFF077ZRM	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF163ZHO, ENCFF996CVE	549971	ENCODE Processing Pipeline	17e9004ce11b505de829adae965ea746		https://www.encodeproject.org/files/ENCFF077ZRM/@@download/ENCFF077ZRM.bed.gz	hg19				archived	s3://encode-public/2016/10/15/2f1a8523-5256-4bf1-a4bf-a97596a2c33b/ENCFF077ZRM.bed.gz				
ENCFF468PBU	bigBed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF163ZHO, ENCFF996CVE	789783	ENCODE Processing Pipeline	c51f54dd0fcb18a375e84dd1e9f52233		https://www.encodeproject.org/files/ENCFF468PBU/@@download/ENCFF468PBU.bigBed	hg19				archived	s3://encode-public/2016/10/15/34e89c98-6d54-4f1d-b8b1-7087ec2854a3/ENCFF468PBU.bigBed				
ENCFF442WAP	bigBed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF163ZHO, ENCFF996CVE	1113920	ENCODE Processing Pipeline	04d541269c13d9eba8a033dd04ee2fb0		https://www.encodeproject.org/files/ENCFF442WAP/@@download/ENCFF442WAP.bigBed	hg19				archived	s3://encode-public/2016/10/15/8cd7b021-245d-44b8-9029-f64ef9f0c678/ENCFF442WAP.bigBed				
ENCFF419QKF	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF163ZHO, ENCFF905ASU	1073684	ENCODE Processing Pipeline	0247439c0caff8ee6021910cc5c134f6		https://www.encodeproject.org/files/ENCFF419QKF/@@download/ENCFF419QKF.bed.gz	hg19				archived	s3://encode-public/2016/10/15/f7d68e82-8900-4fb8-850f-a206c00110b0/ENCFF419QKF.bed.gz				
ENCFF975GGP	bigBed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF163ZHO, ENCFF905ASU	1051024	ENCODE Processing Pipeline	68d9fdfa842f937fa8fe3e1267c70ff7		https://www.encodeproject.org/files/ENCFF975GGP/@@download/ENCFF975GGP.bigBed	hg19				archived	s3://encode-public/2016/10/15/2f77ac60-992a-435d-93ae-003f87702ff1/ENCFF975GGP.bigBed				
ENCFF184YKB	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF163ZHO, ENCFF905ASU	778002	ENCODE Processing Pipeline	7dd8ea31b2077a0a2516682ef42c3485		https://www.encodeproject.org/files/ENCFF184YKB/@@download/ENCFF184YKB.bed.gz	hg19				archived	s3://encode-public/2016/10/15/74e146bc-34c6-43ab-8677-4eeade81d1f3/ENCFF184YKB.bed.gz				
ENCFF037UXE	bigBed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF163ZHO, ENCFF905ASU	1480643	ENCODE Processing Pipeline	5d08abf70a00b58b968d5b2d95120e29		https://www.encodeproject.org/files/ENCFF037UXE/@@download/ENCFF037UXE.bigBed	hg19				archived	s3://encode-public/2016/10/15/cf6bf7c1-9000-4b33-b00a-1efdb7bd0ec8/ENCFF037UXE.bigBed				
ENCFF506QNO	bam	unfiltered alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF001CUR, ENCFF496RSW	1678857218	ENCODE Processing Pipeline	c5e68e4a344fec8450502418675015ee		https://www.encodeproject.org/files/ENCFF506QNO/@@download/ENCFF506QNO.bam	GRCh38				released	s3://encode-public/2016/10/23/be3de08a-d184-4fc2-98dd-12fb7ebcf404/ENCFF506QNO.bam				
ENCFF445PZT	bam	unfiltered alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF001CWQ, ENCFF496RSW	6498661385	ENCODE Processing Pipeline	1ecb27306fd569eade1043eca8528d59		https://www.encodeproject.org/files/ENCFF445PZT/@@download/ENCFF445PZT.bam	GRCh38				released	s3://encode-public/2016/10/23/683af23b-6a1b-4039-a4f8-914378852da9/ENCFF445PZT.bam				
ENCFF448UVZ	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF506QNO	1253589598	ENCODE Processing Pipeline	99e6033f26f3eceb18868022c45a941a		https://www.encodeproject.org/files/ENCFF448UVZ/@@download/ENCFF448UVZ.bam	GRCh38				archived	s3://encode-public/2016/10/23/7b341656-4e61-4d60-892c-301e6bf8cb43/ENCFF448UVZ.bam				
ENCFF025RGB	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF445PZT	2846948214	ENCODE Processing Pipeline	be49a5c5ddb0bcaeb35cf0484229360a		https://www.encodeproject.org/files/ENCFF025RGB/@@download/ENCFF025RGB.bam	GRCh38				archived	s3://encode-public/2016/10/23/4a32c5ce-5249-48da-974c-026497a0cb26/ENCFF025RGB.bam				
ENCFF566BLY	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF448UVZ, ENCFF992CZQ	753766	ENCODE Processing Pipeline	df15c5137fa29ef631feaffdb50749d6		https://www.encodeproject.org/files/ENCFF566BLY/@@download/ENCFF566BLY.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/a054d928-f1f4-487b-8dd6-25c5ea75de0c/ENCFF566BLY.bed.gz				
ENCFF590NWM	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF448UVZ, ENCFF992CZQ	555821	ENCODE Processing Pipeline	0dd2e9bf3f7c4f5095ac0d42417867c2		https://www.encodeproject.org/files/ENCFF590NWM/@@download/ENCFF590NWM.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/bd270ad2-d9a0-42db-b523-57924e34e2cd/ENCFF590NWM.bed.gz				
ENCFF880HBL	bigBed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF448UVZ, ENCFF992CZQ	803185	ENCODE Processing Pipeline	3387814199ea5b13e5c964a468d15541		https://www.encodeproject.org/files/ENCFF880HBL/@@download/ENCFF880HBL.bigBed	GRCh38				archived	s3://encode-public/2016/10/23/4ebaf362-e308-4531-b99d-3b78d450584c/ENCFF880HBL.bigBed				
ENCFF449OQT	bigBed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF448UVZ, ENCFF992CZQ	1123740	ENCODE Processing Pipeline	13dc87cd6b8c0e0e33fd9b18f4b99299		https://www.encodeproject.org/files/ENCFF449OQT/@@download/ENCFF449OQT.bigBed	GRCh38				archived	s3://encode-public/2016/10/23/24d94959-27c2-461f-a137-b8f955cbd9d8/ENCFF449OQT.bigBed				
ENCFF359HEF	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF025RGB, ENCFF992CZQ	1080785	ENCODE Processing Pipeline	5f889a3fc1b1f52b761f576d39fd3724		https://www.encodeproject.org/files/ENCFF359HEF/@@download/ENCFF359HEF.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/bc035868-c6aa-421f-a19d-c661eb01f83d/ENCFF359HEF.bed.gz				
ENCFF704SIU	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF025RGB, ENCFF992CZQ	783220	ENCODE Processing Pipeline	add5b6dd6408046da79e9cd5979d0821		https://www.encodeproject.org/files/ENCFF704SIU/@@download/ENCFF704SIU.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/9ea4186c-9674-4df9-b168-5d0eeaf204c5/ENCFF704SIU.bed.gz				
ENCFF249SRO	bigBed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF025RGB, ENCFF992CZQ	1064670	ENCODE Processing Pipeline	cdf1e4ac7fd94b3e524df0785abdb806		https://www.encodeproject.org/files/ENCFF249SRO/@@download/ENCFF249SRO.bigBed	GRCh38				archived	s3://encode-public/2016/10/23/eccd38a7-b3b1-4deb-8969-a62846583831/ENCFF249SRO.bigBed				
ENCFF655JIE	bigBed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF025RGB, ENCFF992CZQ	1495727	ENCODE Processing Pipeline	d555637ffae5b9c5a6206cb755f4a0db		https://www.encodeproject.org/files/ENCFF655JIE/@@download/ENCFF655JIE.bigBed	GRCh38				archived	s3://encode-public/2016/10/23/1e990db1-cd9d-4f29-b505-197236ad1789/ENCFF655JIE.bigBed				
ENCFF593WBR	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF506QNO	1241043570	ENCODE Processing Pipeline	5ab187ba699e7889037eab16cee6bff0		https://www.encodeproject.org/files/ENCFF593WBR/@@download/ENCFF593WBR.bam	GRCh38				released	s3://encode-public/2017/08/24/576b7c8c-45e4-427b-8f6e-49b07f06ba47/ENCFF593WBR.bam				
ENCFF658WKQ	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF445PZT	2825748796	ENCODE Processing Pipeline	2c2713958cc4b791fa646ad9bebdfd5f		https://www.encodeproject.org/files/ENCFF658WKQ/@@download/ENCFF658WKQ.bam	GRCh38				released	s3://encode-public/2017/08/24/e735b22b-690b-408c-8964-347b9a3bf321/ENCFF658WKQ.bam				
ENCFF915DFR	bigWig	read-depth normalized signal	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF593WBR	561239326	ENCODE Processing Pipeline	f4c47d147476000232f2b01c6c2639f4		https://www.encodeproject.org/files/ENCFF915DFR/@@download/ENCFF915DFR.bigWig	GRCh38				released	s3://encode-public/2017/08/24/15f1db82-b06b-4d55-b929-e78985e88ce6/ENCFF915DFR.bigWig				
ENCFF743ULW	bigWig	read-depth normalized signal	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF658WKQ	610400462	ENCODE Processing Pipeline	3e4a1eda1e1913db2f375edda9912e89		https://www.encodeproject.org/files/ENCFF743ULW/@@download/ENCFF743ULW.bigWig	GRCh38				released	s3://encode-public/2017/08/24/648e1870-0c73-482e-948a-879450c4e9e2/ENCFF743ULW.bigWig				
ENCFF809MXH	bigBed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF593WBR, ENCFF967OQF	778479	ENCODE Processing Pipeline	244dcd537a4176cd139552350a0e8740		https://www.encodeproject.org/files/ENCFF809MXH/@@download/ENCFF809MXH.bigBed	GRCh38				archived	s3://encode-public/2017/08/24/8e484a4c-0ef7-4487-b09a-8a8b33baeb63/ENCFF809MXH.bigBed				
ENCFF469YSY	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF593WBR, ENCFF967OQF	836992	ENCODE Processing Pipeline	93539d73e1f5a352591e4282f3faaee2		https://www.encodeproject.org/files/ENCFF469YSY/@@download/ENCFF469YSY.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/aa79fb0b-d9ba-4617-807d-dc6e4396e681/ENCFF469YSY.bed.gz				
ENCFF743DBD	bigBed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF593WBR, ENCFF967OQF	1273987	ENCODE Processing Pipeline	e7a4aa88aa6880985d7db69ed01baeef		https://www.encodeproject.org/files/ENCFF743DBD/@@download/ENCFF743DBD.bigBed	GRCh38				archived	s3://encode-public/2017/08/24/83071ea4-49b6-4939-aec7-6c0791752425/ENCFF743DBD.bigBed				
ENCFF342EGB	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF593WBR, ENCFF967OQF	564298	ENCODE Processing Pipeline	ca8ba89e769e51d1e14c18864cf6cefa		https://www.encodeproject.org/files/ENCFF342EGB/@@download/ENCFF342EGB.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/131977ea-02b0-4c74-9d1b-246bdcce0a1c/ENCFF342EGB.bed.gz				
ENCFF998CFZ	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF658WKQ, ENCFF967OQF	781221	ENCODE Processing Pipeline	89b8c3ee284dde3a1cb941073312c8c7		https://www.encodeproject.org/files/ENCFF998CFZ/@@download/ENCFF998CFZ.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/67b59482-4564-4cd7-9332-f39a7c574ed4/ENCFF998CFZ.bed.gz				
ENCFF540IJA	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF658WKQ, ENCFF967OQF	1182388	ENCODE Processing Pipeline	3279d57b915de123244f0ffeff6c5d75		https://www.encodeproject.org/files/ENCFF540IJA/@@download/ENCFF540IJA.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/b3cb5dfc-31b8-48cf-9208-6a4e9c40ac30/ENCFF540IJA.bed.gz				
ENCFF491GBR	bigBed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF658WKQ, ENCFF967OQF	1013741	ENCODE Processing Pipeline	ed4908f95c651fb1409ce24f6237d50c		https://www.encodeproject.org/files/ENCFF491GBR/@@download/ENCFF491GBR.bigBed	GRCh38				archived	s3://encode-public/2017/08/24/62561856-dd6d-4105-a246-28caadbed2dd/ENCFF491GBR.bigBed				
ENCFF601QPP	bigBed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF658WKQ, ENCFF967OQF	1674682	ENCODE Processing Pipeline	0dc363adc3da5c15494c2ad93c7493bd		https://www.encodeproject.org/files/ENCFF601QPP/@@download/ENCFF601QPP.bigBed	GRCh38				archived	s3://encode-public/2017/08/24/0e4e461c-d09a-449e-be7d-4d8b4efbd4c1/ENCFF601QPP.bigBed				
ENCFF057JYL	bam	unfiltered alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF001CUR, ENCFF549HLL	1669041005	ENCODE Processing Pipeline	523143441e737e6e6e1f60831a17c955		https://www.encodeproject.org/files/ENCFF057JYL/@@download/ENCFF057JYL.bam	hg19				released	s3://encode-public/2017/09/05/c3390979-28cb-4988-984d-f44be51b95ed/ENCFF057JYL.bam				
ENCFF855ODQ	bam	unfiltered alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF001CWQ, ENCFF549HLL	6474952942	ENCODE Processing Pipeline	0d7454ef1ec9970404c713415b4bc8f1		https://www.encodeproject.org/files/ENCFF855ODQ/@@download/ENCFF855ODQ.bam	hg19				released	s3://encode-public/2017/09/06/4cd93104-0bd5-4580-b618-5b5289dc0ef7/ENCFF855ODQ.bam				
ENCFF775ZJX	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF057JYL	1231646261	ENCODE Processing Pipeline	c19dfc64cf122250f11759ed908e4fca		https://www.encodeproject.org/files/ENCFF775ZJX/@@download/ENCFF775ZJX.bam	hg19				released	s3://encode-public/2017/09/06/6fd61f47-63a7-4304-848a-c315c13a92da/ENCFF775ZJX.bam				
ENCFF783ZLL	bam	alignments	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF855ODQ	2208801021	ENCODE Processing Pipeline	3e071d6e03a7fbd06c8fca306652e968		https://www.encodeproject.org/files/ENCFF783ZLL/@@download/ENCFF783ZLL.bam	hg19				released	s3://encode-public/2017/09/06/5263fabd-7a3e-4203-9c6c-8a7c15f91d46/ENCFF783ZLL.bam				
ENCFF901GZH	bigWig	read-depth normalized signal	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF783ZLL	609532390	ENCODE Processing Pipeline	6310cf9f0e3e9570fcfda1bf9b367acc		https://www.encodeproject.org/files/ENCFF901GZH/@@download/ENCFF901GZH.bigWig	hg19				released	s3://encode-public/2017/09/06/e2259e48-add5-4b57-bc75-e27b290b954f/ENCFF901GZH.bigWig				
ENCFF264NMW	bigWig	read-depth normalized signal	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF775ZJX	557657951	ENCODE Processing Pipeline	3e5e79fcbb77c2057da81ddd1963bea2		https://www.encodeproject.org/files/ENCFF264NMW/@@download/ENCFF264NMW.bigWig	hg19				released	s3://encode-public/2017/09/06/85d4dedf-0326-489b-a8d2-fe61a2ff05b5/ENCFF264NMW.bigWig				
ENCFF265AKS	bed narrowPeak	peaks	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF390DNP, ENCFF775ZJX	561157	ENCODE Processing Pipeline	33d9be8d66c9367abd2124ab2848ae67		https://www.encodeproject.org/files/ENCFF265AKS/@@download/ENCFF265AKS.bed.gz	hg19				archived	s3://encode-public/2017/09/06/9a98bdcf-db08-439c-9cc4-764981b16936/ENCFF265AKS.bed.gz				
ENCFF653HTC	bed broadPeak	hotspots	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF390DNP, ENCFF775ZJX	832898	ENCODE Processing Pipeline	a213b859d58c15d8cde8a1ff133501f9		https://www.encodeproject.org/files/ENCFF653HTC/@@download/ENCFF653HTC.bed.gz	hg19				archived	s3://encode-public/2017/09/06/ceb702bc-c372-4c56-a9f0-03701d1ff732/ENCFF653HTC.bed.gz				
